datetime,date,hour,day_of_week,month,year,is_weekend,week_num,day_num,vehicles_hour,motorcycle,car_4wheel,ebike_3wheel,daily_total,revenue_hour,daily_revenue,is_morning_peak,is_lunch_peak,is_afternoon_peak,is_peak_hour,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,moto_ratio,car_ratio,ebike_ratio,lag_1h,lag_2h,lag_3h,lag_24h,roll_3h,roll_7h,roll_24h
2025-01-21 09:00:00,2025-01-21,9,1,1,2025,0,4,61,18.38,17,0,0,180,471.84,4620.0,1,0,0,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.8771929824561404,0.0,0.0,35.68,21.14,4.8,21.07,25.066666666666674,15.468571428571428,14.116428571428571
2025-01-21 10:00:00,2025-01-21,10,1,1,2025,0,4,61,11.77,10,0,0,180,302.21,4620.0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.7830853563038371,0.0,0.0,18.38,35.68,21.14,12.4,21.94333333333334,14.799999999999999,14.071428571428571
2025-01-21 11:00:00,2025-01-21,11,1,1,2025,0,4,61,8.57,9,0,0,180,219.95,4620.0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9404388714733543,0.0,0.0,11.77,18.38,35.68,10.4,12.906666666666672,14.925714285714287,13.940714285714288
2025-01-21 12:00:00,2025-01-21,12,1,1,2025,0,4,61,17.72,17,0,0,180,454.77,4620.0,0,1,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9081196581196582,0.0,0.0,8.57,11.77,18.38,20.92,12.686666666666673,16.865714285714287,13.712142857142856
2025-01-21 13:00:00,2025-01-21,13,1,1,2025,0,4,61,15.04,14,0,0,180,385.91,4620.0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.8728179551122195,0.0,0.0,17.72,8.57,11.77,16.41,13.77666666666667,18.328571428571426,13.614285714285714
2025-01-21 14:00:00,2025-01-21,14,1,1,2025,0,4,61,8.8,9,0,0,180,225.96,4620.0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9183673469387754,0.0,0.0,15.04,17.72,8.57,9.87,13.853333333333339,16.565714285714286,13.537857142857144
2025-01-21 15:00:00,2025-01-21,15,1,1,2025,0,4,61,7.07,7,0,0,180,181.49,4620.0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.8674101610904584,0.0,0.0,8.8,15.04,17.72,9.02,10.303333333333338,12.478571428571428,13.39857142857143
2025-01-21 16:00:00,2025-01-21,16,1,1,2025,0,4,61,8.71,9,0,0,180,223.5,4620.0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9268795056642636,0.0,0.0,7.07,8.8,15.04,10.33,8.193333333333339,11.097142857142858,13.282857142857143
2025-01-21 17:00:00,2025-01-21,17,1,1,2025,0,4,61,13.06,14,0,0,180,335.11,4620.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.995732574679943,0.0,0.0,8.71,7.07,8.8,16.45,9.613333333333339,11.281428571428572,13.040714285714287
2025-01-21 18:00:00,2025-01-21,18,1,1,2025,0,4,61,6.49,7,0,0,180,166.6,4620.0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9345794392523364,0.0,0.0,13.06,8.71,7.07,7.69,9.420000000000005,10.984285714285715,12.955
2025-01-21 19:00:00,2025-01-21,19,1,1,2025,0,4,61,3.6,3,0,0,180,92.47,4620.0,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.6521739130434783,0.0,0.0,6.49,13.06,8.71,4.14,7.716666666666672,8.967142857142857,12.91642857142857
2025-01-22 06:00:00,2025-01-22,6,2,1,2025,0,4,62,3.26,6,0,0,108,164.67,5460.0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.4084507042253522,0.0,0.0,3.6,6.49,13.06,4.8,4.450000000000005,7.284285714285715,12.80642857142857
2025-01-22 07:00:00,2025-01-22,7,2,1,2025,0,4,62,14.01,24,1,0,108,708.18,5460.0,1,0,0,1,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.5989340439706863,0.06662225183211193,0.0,3.26,3.6,6.49,21.14,6.9566666666666706,8.028571428571428,12.297142857142857
2025-01-22 08:00:00,2025-01-22,8,2,1,2025,0,4,62,19.26,36,1,1,108,973.51,5460.0,1,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.7769002961500493,0.04935834155972359,0.04935834155972359,14.01,3.26,3.6,35.68,12.176666666666671,9.77,11.124285714285715
2025-01-22 09:00:00,2025-01-22,9,2,1,2025,0,4,62,10.02,20,1,1,108,506.38,5460.0,1,0,0,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.8148820326678767,0.09074410163339383,0.09074410163339383,19.26,14.01,3.26,18.38,14.430000000000007,9.957142857142857,10.527142857142858
2025-01-22 10:00:00,2025-01-22,10,2,1,2025,0,4,62,6.77,12,0,0,108,342.13,5460.0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.5444015444015444,0.0,0.0,10.02,19.26,14.01,11.77,12.016666666666673,9.05857142857143,10.170000000000002
2025-01-22 11:00:00,2025-01-22,11,2,1,2025,0,4,62,5.52,10,0,0,108,278.96,5460.0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.5337423312883436,0.0,0.0,6.77,10.02,19.26,8.57,7.436666666666671,8.92,9.952142857142857
2025-01-22 12:00:00,2025-01-22,12,2,1,2025,0,4,62,11.17,20,1,1,108,564.57,5460.0,0,1,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.6433853738701725,0.08216926869350863,0.08216926869350863,5.52,6.77,10.02,17.72,7.820000000000005,10.001428571428573,9.484285714285715
2025-01-22 13:00:00,2025-01-22,13,2,1,2025,0,4,62,8.42,16,1,0,108,425.79,5460.0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.6985138004246285,0.10615711252653928,0.0,11.17,5.52,6.77,15.04,8.370000000000005,10.738571428571428,9.01142857142857
2025-01-22 14:00:00,2025-01-22,14,2,1,2025,0,4,62,5.22,10,0,0,108,263.78,5460.0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.6077170418006432,0.0,0.0,8.42,11.17,5.52,8.8,8.270000000000005,9.482857142857144,8.755714285714287
2025-01-22 15:00:00,2025-01-22,15,2,1,2025,0,4,62,4.47,7,0,0,108,225.82,5460.0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.2797074954296161,0.0,0.0,5.22,8.42,11.17,7.07,6.0366666666666715,7.369999999999999,8.57
2025-01-22 16:00:00,2025-01-22,16,2,1,2025,0,4,62,4.93,10,0,0,108,249.44,5460.0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.6863406408094437,0.0,0.0,4.47,5.22,8.42,8.71,4.8733333333333375,6.6428571428571415,8.3
2025-01-22 17:00:00,2025-01-22,17,2,1,2025,0,4,62,8.44,16,1,0,108,426.66,5460.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.6949152542372883,0.10593220338983052,0.0,4.93,4.47,5.22,13.06,5.94666666666667,6.881428571428572,7.97
2025-01-22 18:00:00,2025-01-22,18,2,1,2025,0,4,62,4.19,8,0,0,108,211.88,5460.0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.541425818882466,0.0,0.0,8.44,4.93,4.47,6.49,5.853333333333338,6.691428571428572,7.805714285714286
2025-01-22 19:00:00,2025-01-22,19,2,1,2025,0,4,62,2.17,4,0,0,108,109.67,5460.0,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.2618296529968454,0.0,0.0,4.19,8.44,4.93,3.6,4.933333333333338,5.405714285714287,7.703571428571428
2025-01-23 06:00:00,2025-01-23,6,3,1,2025,0,4,63,5.88,6,0,0,192,153.75,5020.0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.872093023255814,0.0,0.0,2.17,4.19,8.44,3.26,4.0800000000000045,5.042857142857143,7.890714285714286
2025-01-23 07:00:00,2025-01-23,7,3,1,2025,0,4,63,24.25,22,1,1,192,634.08,5020.0,1,0,0,1,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8712871287128713,0.039603960396039604,0.039603960396039604,5.88,2.17,4.19,14.01,10.766666666666671,7.761428571428572,8.622142857142858
2025-01-23 08:00:00,2025-01-23,8,3,1,2025,0,4,63,38.01,34,1,1,192,993.76,5020.0,1,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8715713919507819,0.025634452704434763,0.025634452704434763,24.25,5.88,2.17,19.26,22.71333333333334,12.552857142857144,9.96142857142857
2025-01-23 09:00:00,2025-01-23,9,3,1,2025,0,4,63,19.71,18,1,1,192,515.42,5020.0,1,0,0,1,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8691453404152583,0.048285852245292124,0.048285852245292124,38.01,24.25,5.88,10.02,27.32333333333334,14.664285714285713,10.653571428571427
2025-01-23 10:00:00,2025-01-23,10,3,1,2025,0,4,63,11.65,11,0,0,192,304.66,5020.0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8695652173913043,0.0,0.0,19.71,38.01,24.25,6.77,23.12333333333334,15.122857142857143,11.002142857142857
2025-01-23 11:00:00,2025-01-23,11,3,1,2025,0,4,63,10.0,9,0,0,192,261.53,5020.0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8181818181818182,0.0,0.0,11.65,19.71,38.01,5.52,13.78666666666667,15.952857142857143,11.322142857142856
2025-01-23 12:00:00,2025-01-23,12,3,1,2025,0,4,63,19.62,18,1,1,192,513.03,5020.0,0,1,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8729388942774006,0.04849660523763336,0.04849660523763336,10.0,11.65,19.71,11.17,13.756666666666673,18.445714285714285,11.925714285714287
2025-01-23 13:00:00,2025-01-23,13,3,1,2025,0,4,63,15.36,15,0,0,192,401.49,5020.0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.9168704156479218,0.0,0.0,19.62,10.0,11.65,8.42,14.99333333333334,19.8,12.421428571428569
2025-01-23 14:00:00,2025-01-23,14,3,1,2025,0,4,63,9.93,9,0,0,192,259.73,5020.0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8234217749313816,0.0,0.0,15.36,19.62,10.0,5.22,14.970000000000006,17.754285714285714,12.757857142857143
2025-01-23 15:00:00,2025-01-23,15,3,1,2025,0,4,63,7.1,7,0,0,192,185.56,5020.0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8641975308641976,0.0,0.0,9.93,15.36,19.62,4.47,10.796666666666672,13.338571428571429,12.945714285714285
2025-01-23 16:00:00,2025-01-23,16,3,1,2025,0,4,63,9.84,9,0,0,192,257.28,5020.0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8302583025830258,0.0,0.0,7.1,9.93,15.36,4.93,8.95666666666667,11.928571428571429,13.296428571428569
2025-01-23 17:00:00,2025-01-23,17,3,1,2025,0,4,63,15.9,15,1,0,192,415.63,5020.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8875739644970415,0.0591715976331361,0.0,9.84,7.1,9.93,8.44,10.946666666666673,12.535714285714286,13.829285714285714
2025-01-23 18:00:00,2025-01-23,18,3,1,2025,0,4,63,6.85,8,0,0,192,179.18,5020.0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.019108280254777,0.0,0.0,15.9,9.84,7.1,4.19,10.863333333333337,12.085714285714285,14.019285714285713
2025-01-23 19:00:00,2025-01-23,19,3,1,2025,0,4,63,3.97,4,0,0,192,103.88,5020.0,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8048289738430583,0.0,0.0,6.85,15.9,9.84,2.17,8.906666666666672,9.849999999999998,14.147857142857143
2025-01-24 06:00:00,2025-01-24,6,4,1,2025,0,4,64,4.75,4,0,0,153,122.4,3945.0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.6956521739130435,0.0,0.0,3.97,6.85,15.9,5.88,5.190000000000005,8.334285714285715,14.067142857142857
2025-01-24 07:00:00,2025-01-24,7,4,1,2025,0,4,64,18.02,18,0,0,153,464.66,3945.0,1,0,0,1,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.9463722397476341,0.0,0.0,4.75,3.97,6.85,24.25,8.91333333333334,9.49,13.622142857142858
2025-01-24 08:00:00,2025-01-24,8,4,1,2025,0,4,64,26.12,26,0,1,153,673.55,3945.0,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.9587020648967551,0.0,0.03687315634218289,18.02,4.75,3.97,38.01,16.29666666666667,12.207142857142857,12.772857142857143
2025-01-24 09:00:00,2025-01-24,9,4,1,2025,0,4,64,14.82,15,0,0,153,382.09,3945.0,1,0,0,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.9481668773704172,0.0,0.0,26.12,18.02,4.75,19.71,19.65333333333334,12.918571428571427,12.42357142857143
2025-01-24 10:00:00,2025-01-24,10,4,1,2025,0,4,64,8.67,9,0,0,153,223.49,3945.0,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.9307135470527405,0.0,0.0,14.82,26.12,18.02,11.65,16.536666666666672,11.885714285714286,12.210714285714287
2025-01-24 11:00:00,2025-01-24,11,4,1,2025,0,4,64,7.71,8,0,0,153,198.83,3945.0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.9184845005740527,0.0,0.0,8.67,14.82,26.12,10.0,10.400000000000004,12.008571428571429,12.047142857142857
2025-01-24 12:00:00,2025-01-24,12,4,1,2025,0,4,64,15.02,14,0,0,153,387.4,3945.0,0,1,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8739076154806492,0.0,0.0,7.71,8.67,14.82,19.62,10.46666666666667,13.587142857142856,11.718571428571428
2025-01-24 13:00:00,2025-01-24,13,4,1,2025,0,4,64,11.65,11,0,0,153,300.39,3945.0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8695652173913043,0.0,0.0,15.02,7.71,8.67,15.36,11.460000000000003,14.572857142857142,11.453571428571427
2025-01-24 14:00:00,2025-01-24,14,4,1,2025,0,4,64,7.66,7,0,0,153,197.57,3945.0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8083140877598153,0.0,0.0,11.65,15.02,7.71,9.93,11.443333333333337,13.092857142857143,11.291428571428572
2025-01-24 15:00:00,2025-01-24,15,4,1,2025,0,4,64,6.39,6,0,0,153,164.82,3945.0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8119079837618404,0.0,0.0,7.66,11.65,15.02,7.1,8.56666666666667,10.274285714285714,11.240714285714287
2025-01-24 16:00:00,2025-01-24,16,4,1,2025,0,4,64,7.08,7,0,0,153,182.49,3945.0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8663366336633663,0.0,0.0,6.39,7.66,11.65,9.84,7.0433333333333366,9.168571428571429,11.043571428571429
2025-01-24 17:00:00,2025-01-24,17,4,1,2025,0,4,64,11.68,11,0,0,153,301.05,3945.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8675078864353313,0.0,0.0,7.08,6.39,7.66,15.9,8.383333333333336,9.598571428571429,10.742142857142857
2025-01-24 18:00:00,2025-01-24,18,4,1,2025,0,4,64,5.9,6,0,0,153,152.11,3945.0,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8695652173913043,0.0,0.0,11.68,7.08,6.39,6.85,8.220000000000004,9.34,10.674285714285714
2025-01-24 19:00:00,2025-01-24,19,4,1,2025,0,4,64,3.32,3,0,0,153,85.5,3945.0,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.6944444444444444,0.0,0.0,5.9,11.68,7.08,3.97,6.9666666666666694,7.66857142857143,10.627857142857144
2025-01-25 06:00:00,2025-01-25,6,5,1,2025,1,4,65,1.01,1,0,0,97,26.07,2505.0,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.49751243781094534,0.0,0.0,3.32,5.9,11.68,4.75,3.4100000000000037,6.148571428571429,10.360714285714286
2025-01-25 07:00:00,2025-01-25,7,5,1,2025,1,4,65,4.58,4,0,0,97,118.22,2505.0,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.7168458781362007,0.0,0.0,1.01,3.32,5.9,18.02,2.9700000000000037,5.708571428571429,9.400714285714287
2025-01-25 08:00:00,2025-01-25,8,5,1,2025,1,4,65,9.97,9,0,0,97,257.41,2505.0,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.820419325432999,0.0,0.0,4.58,1.01,3.32,26.12,5.18666666666667,6.220000000000001,8.247142857142856
2025-01-25 09:00:00,2025-01-25,9,5,1,2025,1,4,65,12.25,12,0,0,97,316.34,2505.0,1,0,0,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.9056603773584906,0.0,0.0,9.97,4.58,1.01,14.82,8.933333333333337,6.95857142857143,8.063571428571429
2025-01-25 10:00:00,2025-01-25,10,5,1,2025,1,4,65,9.85,10,0,0,97,254.46,2505.0,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.9216589861751152,0.0,0.0,12.25,9.97,4.58,8.67,10.690000000000005,6.697142857142857,8.147857142857143
2025-01-25 11:00:00,2025-01-25,11,5,1,2025,1,4,65,10.25,9,0,0,97,264.58,2505.0,0,0,0,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.8,0.0,0.0,9.85,12.25,9.97,7.71,10.783333333333337,7.3185714285714285,8.329285714285714
2025-01-25 12:00:00,2025-01-25,12,5,1,2025,1,4,65,11.63,11,0,0,97,300.25,2505.0,0,1,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.8709422011084719,0.0,0.0,10.25,9.85,12.25,15.02,10.57666666666667,8.505714285714285,8.087142857142856
2025-01-25 13:00:00,2025-01-25,13,5,1,2025,1,4,65,9.64,10,0,0,97,248.85,2505.0,0,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.9398496240601504,0.0,0.0,11.63,10.25,9.85,11.65,10.50666666666667,9.73857142857143,7.943571428571429
2025-01-25 14:00:00,2025-01-25,14,5,1,2025,1,4,65,9.49,9,0,0,97,245.17,2505.0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.8579599618684461,0.0,0.0,9.64,11.63,10.25,7.66,10.253333333333337,10.44,8.074285714285713
2025-01-25 15:00:00,2025-01-25,15,5,1,2025,1,4,65,7.56,8,0,0,97,195.36,2505.0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.9345794392523366,0.0,0.0,9.49,9.64,11.63,6.39,8.89666666666667,10.095714285714285,8.157857142857143
2025-01-25 16:00:00,2025-01-25,16,5,1,2025,1,4,65,5.59,5,0,0,97,144.41,2505.0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.7587253414264037,0.0,0.0,7.56,9.49,9.64,7.08,7.54666666666667,9.144285714285715,8.051428571428572
2025-01-25 17:00:00,2025-01-25,17,5,1,2025,1,4,65,3.87,4,0,0,97,99.86,2505.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.8213552361396304,0.0,0.0,5.59,7.56,9.49,11.68,5.6733333333333364,8.290000000000001,7.493571428571429
2025-01-25 18:00:00,2025-01-25,18,5,1,2025,1,4,65,1.88,2,0,0,97,48.65,2505.0,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.6944444444444444,0.0,0.0,3.87,5.59,7.56,5.9,3.7800000000000034,7.094285714285715,7.206428571428572
2025-01-25 19:00:00,2025-01-25,19,5,1,2025,1,4,65,0.0,0,0,0,97,0.0,2505.0,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,1.88,3.87,5.59,3.32,1.9166666666666703,5.432857142857143,6.969285714285715
2025-01-27 06:00:00,2025-01-27,6,0,1,2025,0,5,67,6.2,6,0,0,198,157.14,5020.0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8333333333333333,0.0,0.0,0.0,1.88,3.87,1.01,2.693333333333337,4.941428571428572,7.340000000000001
2025-01-27 07:00:00,2025-01-27,7,0,1,2025,0,5,67,24.57,23,0,1,198,622.98,5020.0,1,0,0,1,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,0.899491591709034,0.0,0.03910833007430583,6.2,0.0,1.88,4.58,10.25666666666667,7.095714285714286,8.767857142857142
2025-01-27 08:00:00,2025-01-27,8,0,1,2025,0,5,67,34.24,34,0,1,198,868.09,5020.0,1,0,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9648127128263336,0.0,0.028376844494892167,24.57,6.2,0.0,9.97,21.670000000000005,10.907142857142857,10.501428571428573
2025-01-27 09:00:00,2025-01-27,9,0,1,2025,0,5,67,19.57,20,0,0,198,496.21,5020.0,1,0,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9722897423432183,0.0,0.0,34.24,24.57,6.2,12.25,26.12666666666667,12.904285714285715,11.024285714285714
2025-01-27 10:00:00,2025-01-27,10,0,1,2025,0,5,67,11.52,12,0,0,198,292.08,5020.0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9584664536741214,0.0,0.0,19.57,34.24,24.57,9.85,21.77666666666667,13.997142857142856,11.14357142857143
2025-01-27 11:00:00,2025-01-27,11,0,1,2025,0,5,67,9.63,10,0,0,198,244.1,5020.0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,0.940733772342427,0.0,0.0,11.52,19.57,34.24,10.25,13.573333333333336,15.104285714285714,11.099285714285715
2025-01-27 12:00:00,2025-01-27,12,0,1,2025,0,5,67,19.83,19,0,0,198,502.64,5020.0,0,1,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9121459433509362,0.0,0.0,9.63,11.52,19.57,11.63,13.660000000000002,17.937142857142856,11.684999999999999
2025-01-27 13:00:00,2025-01-27,13,0,1,2025,0,5,67,15.45,16,0,0,198,391.7,5020.0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9726443768996961,0.0,0.0,19.83,9.63,11.52,9.64,14.97,19.25857142857143,12.1
2025-01-27 14:00:00,2025-01-27,14,0,1,2025,0,5,67,9.76,10,0,0,198,247.5,5020.0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,0.929368029739777,0.0,0.0,15.45,19.83,9.63,9.49,15.013333333333334,17.142857142857142,12.119285714285713
2025-01-27 15:00:00,2025-01-27,15,0,1,2025,0,5,67,8.15,8,0,0,198,206.53,5020.0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8743169398907104,0.0,0.0,9.76,15.45,19.83,7.56,11.12,13.415714285714285,12.161428571428571
2025-01-27 16:00:00,2025-01-27,16,0,1,2025,0,5,67,9.36,9,0,0,198,237.38,5020.0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8687258687258688,0.0,0.0,8.15,9.76,15.45,5.59,9.090000000000002,11.957142857142856,12.430714285714288
